"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,762254,"Rainbow Ridge","CA","Riverside-San Bernardino-Ontario","Riverside County","Moreno Valley",2156,313500,-0.000318877551020408,0.00803858520900321,0.075840768702814,,,"2006-08","2006-Q3",369900,-0.152473641524736,"2005-06"
2018-11-30,173497,"Kenwood","MN","Duluth","Saint Louis County","Duluth",2157,193600,0.00467047223663726,0.0308839190628328,0.0907042253521127,,,"2018-11","2018-Q4",193600,0,"2018-11"
2018-11-30,271841,"Comstock","WA","Spokane-Spokane Valley","Spokane County","Spokane",2158,267900,0.00752162467092892,0.0194063926940639,0.117180984153461,,,"2018-11","2018-Q4",267900,0,"2018-11"
2018-11-30,270267,"Tower Grove East","MO","St. Louis","Saint Louis City","Saint Louis",2159,196200,0.00563813429010764,0.0310036784025223,0.0576819407008086,,,"2017-04","2017-Q2",196500,-0.00152671755725191,"2017-04"
2018-11-30,762882,"Downtown","MN","Minneapolis-St. Paul-Bloomington","Dakota County","Apple Valley",2160,271100,0.00780669144981413,0.0168792198049512,0.0681639085894405,,,"2018-11","2018-Q4",271100,0,"2018-11"
2018-11-30,764233,"Juanamaria","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Ventura",2161,637400,0.00283196979232222,0.00631512472371329,0.0152914941064033,,,"2006-05","2006-Q2",689400,-0.0754279083260807,"2005-01"
2018-11-30,145523,"Muncie","KS","Kansas City","Wyandotte County","Kansas City",2162,139800,0.0145137880986938,0.0425055928411633,0.223097112860892,,,"2018-11","2018-Q4",139800,0,"2018-11"
2018-11-30,268541,"Upper Laurel","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",2163,873800,0.00332988862096682,-0.00963391136801541,0.0276373044807715,,,"2018-04","2018-Q2",919200,-0.049390774586597,"2018-01"
2018-11-30,124820,"Indian River Estates","FL","Port St. Lucie","Saint Lucie County","Fort Pierce",2164,178100,0.00112422709387296,0.00507900677200903,0.0993827160493827,,,"2006-07","2006-Q3",209900,-0.151500714626012,"2005-05"
2018-11-30,275994,"West Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Torrance",2165,911100,0.00341409691629956,0.00796548290740126,0.0258979844612093,,,"2018-03","2018-Q1",912300,-0.00131535679052943,"2018-02"
2018-11-30,123888,"Cedar Grove","FL","Panama City","Bay County","Panama City",2166,183900,0.00822368421052632,0.0250836120401338,0.0735551663747811,,,"2007-05","2007-Q2",194200,-0.053038105046344,"2006-07"
2018-11-30,169725,"Duluth Heights","MN","Duluth","Saint Louis County","Duluth",2167,201100,0.00701051577366049,0.0171977744056651,0.1013143483023,,,"2018-11","2018-Q4",201100,0,"2018-11"
2018-11-30,274785,"Northlake Park at Lake Nona","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",2168,327700,0.00459840588595953,0.00275397796817625,0.0598318240620957,,,"2006-09","2006-Q3",382900,-0.144162966832071,"2006-01"
2018-11-30,415892,"Sharon Heights","OH","Columbus","Franklin County","Columbus",2169,215300,0.0013953488372093,0.0141309467734338,0.0754245754245754,,,"2018-11","2018-Q4",215300,0,"2018-11"
2018-11-30,762824,"Historic Avondale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Avondale",2170,138300,0.0087527352297593,0.0199115044247788,0.0779423226812159,,,"2018-11","2018-Q4",138300,0,"2018-11"
2018-11-30,268635,"Cherry Creek","CO","Denver-Aurora-Lakewood","Denver County","Denver",2171,848100,0.00964285714285714,0.0221766903700133,0.0646497614863168,,,"2018-11","2018-Q4",848100,0,"2018-11"
2018-11-30,417219,"Ponce de Leon","CA","Stockton-Lodi","San Joaquin County","Stockton",2172,257100,0.00665622552858262,0.0182178217821782,0.0954409884959523,,,"2006-05","2006-Q2",339000,-0.241592920353982,"2004-11"
2018-11-30,38307,"East End","CA","San Francisco-Oakland-Hayward","Alameda County","Alameda",2173,960600,0.00723497955331865,0.00913961550583044,0.0031328320802005,,,"2018-03","2018-Q1",984500,-0.024276282376841,"2017-12"
2018-11-30,274686,"North Avondale","OH","Cincinnati","Hamilton County","Cincinnati",2174,175700,0.0227008149010477,0.076593137254902,0.112025316455696,,,"2018-11","2018-Q4",175700,0,"2018-11"
2018-11-30,343250,"Rancho Del Rey I","CA","San Diego-Carlsbad","San Diego County","Chula Vista",2175,574600,0.0019180470793374,0.00648099492030128,0.0268048606147248,,,"2005-07","2005-Q3",581000,-0.0110154905335628,"2005-04"
2018-11-30,737998,"Quail Glen","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",2176,480800,0.000416146483562214,-0.0039361922519163,0.0175661375661376,,,"2006-01","2006-Q1",519700,-0.0748508755050991,"2005-04"
2018-11-30,273098,"Butts Station","VA","Virginia Beach-Norfolk-Newport News","Chesapeake County","Chesapeake",2177,356100,0.00479683972911964,0.0177193483852529,0.0671261612226551,,,"2006-06","2006-Q2",400700,-0.111305215872224,"2005-10"
2018-11-30,163803,"Westgate","MD","Washington-Arlington-Alexandria","Montgomery County","Bethesda",2178,1053000,-0.000189897455374098,-0.00968682403837111,0.00410031467531229,,,"2018-07","2018-Q3",1068300,-0.0143218197135636,"2018-03"
2018-11-30,6263,"Nyack","NY","New York-Newark-Jersey City","Rockland County","Orangetown",2179,464000,0.00454643862307859,0.028140926213162,0.155090863828728,,,"2005-08","2005-Q3",523700,-0.113996562917701,"2004-08"
2018-11-30,275942,"Wellington-Harrington","MA","Boston-Cambridge-Newton","Middlesex County","Cambridge",2180,765200,0.003409388932599,0.00830148899723284,0.0593936037657483,,,"2018-11","2018-Q4",765200,0,"2018-11"
2018-11-30,270509,"South San Pedro","NM","Albuquerque","Bernalillo County","Albuquerque",2181,135500,0.00743494423791822,0.00818452380952381,0.0127055306427504,,,"2007-11","2007-Q4",145800,-0.0706447187928669,"2007-02"
2018-11-30,273353,"Coronado","TX","El Paso","El Paso County","El Paso",2182,149000,0.00675675675675676,0.00675675675675676,0.0589907604832978,,,"2018-11","2018-Q4",149000,0,"2018-11"
2018-11-30,416088,"University Hill","CO","Boulder","Boulder County","Boulder",2183,1024800,0.00628436763550668,0.0226524298972158,0.136645962732919,,,"2018-11","2018-Q4",1024800,0,"2018-11"
2018-11-30,268024,"Black Mountain Ranch","CA","San Diego-Carlsbad","San Diego County","San Diego",2184,1187700,0.00210934863314209,-0.00210048731305663,0.0908339456282145,,,"2018-07","2018-Q3",1190500,-0.00235195296094078,"2018-06"
2018-11-30,235634,"Minnetex","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",2185,181200,0.00332225913621262,-0.00548847420417124,0.0419781483611271,,,"2018-08","2018-Q3",182200,-0.00548847420417124,"2018-07"
2018-11-30,276529,"Reservoir","AR","Little Rock-North Little Rock-Conway","Pulaski County","Little Rock",2186,179400,0.00223463687150838,0.00223463687150838,-0.0244698205546493,,,"2018-03","2018-Q1",186100,-0.0360021493820527,"2017-05"
2018-11-30,416020,"Brookshire","OH","Columbus","Franklin County","Columbus",2187,117000,0.00775193798449612,0.029023746701847,0.211180124223602,,,"2018-11","2018-Q4",117000,0,"2018-11"
2018-11-30,272061,"Capitol Heights","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",2188,95600,0.00950369588173178,0.0235546038543897,0.173006134969325,,,"2007-02","2007-Q1",128700,-0.257187257187257,"2003-11"
2018-11-30,738034,"Northeast Neighbors","OR","Salem","Marion County","Salem",2189,227400,0.010217681030653,0.028493894165536,0.185610010427529,,,"2018-11","2018-Q4",227400,0,"2018-11"
2018-11-30,342743,"Laredo Highline","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",2190,307700,0.00424281984334204,0.0108409986859396,0.0625,,,"2018-11","2018-Q4",307700,0,"2018-11"
2018-11-30,272280,"Uptown","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",2191,88100,0.0292056074766355,0.115189873417722,0.286131386861314,,,"2007-03","2007-Q1",117200,-0.248293515358362,"2004-09"
2018-11-30,269219,"Victoria Park","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",2192,458000,0.00703605980650836,0.00394563787812363,0.076633756464504,,,"2006-12","2006-Q4",532600,-0.140067592940293,"2005-04"
2018-11-30,763574,"West Walnut-Union Terrace","PA","Allentown-Bethlehem-Easton","Lehigh County","Allentown",2193,128500,-0.00155400155400155,0,0.0899067005937235,,,"2007-08","2007-Q3",141200,-0.089943342776204,"2006-04"
2018-11-30,121698,"Congress Heights","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",2194,338400,0.00714285714285714,0.0380368098159509,0.135189533713519,,,"2018-11","2018-Q4",338400,0,"2018-11"
2018-11-30,403276,"Norwood Park West","IL","Chicago-Naperville-Elgin","Cook County","Chicago",2195,323400,0.00216919739696312,0.00310173697270471,0.0147474113586445,,,"2006-06","2006-Q2",390900,-0.172678434382195,"2004-05"
2018-11-30,263118,"Kensington","CO","Boulder","Boulder County","Longmont",2196,340500,0.00206003531489111,0.00412857564140372,0.0525502318392581,,,"2018-11","2018-Q4",340500,0,"2018-11"
2018-11-30,422828,"John T White","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",2197,186700,0.0108283703302653,0.0349223946784922,0.0680778032036613,,,"2018-11","2018-Q4",186700,0,"2018-11"
2018-11-30,417023,"Sheridan Gardens","IA","Des Moines-West Des Moines","Polk County","Des Moines",2198,148500,0.0047361299052774,0.014344262295082,0.0911094783247612,,,"2018-11","2018-Q4",148500,0,"2018-11"
2018-11-30,403322,"West Loop Gate","IL","Chicago-Naperville-Elgin","Cook County","Chicago",2199,316800,0.00380228136882129,-0.000315556958030925,-0.0118527760449158,,,"2018-02","2018-Q1",326400,-0.0294117647058824,"2016-10"
2018-11-30,245104,"Linkhorn Park","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach County","Virginia Beach",2200,454600,0.006420190391853,0.0234128770823953,0.0409892374627891,,,"2007-01","2007-Q1",480100,-0.053113934596959,"2005-09"
2018-11-30,251785,"Roosevelt","WA","Bellingham","Whatcom County","Bellingham",2201,370200,0.0134136326307145,0.0369747899159664,0.14435857805255,,,"2018-11","2018-Q4",370200,0,"2018-11"
2018-11-30,762470,"Loomiller","CO","Boulder","Boulder County","Longmont",2202,352400,0.00199033266988911,0.0138089758342923,0.0747179017993291,,,"2018-11","2018-Q4",352400,0,"2018-11"
2018-11-30,274450,"Mayfair","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",2203,167700,-0.00178571428571429,-0.00710479573712256,0.0151331719128329,,,"2018-03","2018-Q1",170600,-0.0169988276670574,"2018-01"
2018-11-30,275053,"Pleasant Grove East","VA","Virginia Beach-Norfolk-Newport News","Chesapeake County","Chesapeake",2204,413400,0.0105108775360548,0.0247892910262766,0.0402617010568697,,,"2006-04","2006-Q2",457000,-0.0954048140043764,"2005-09"
2018-11-30,269123,"Ortega Hills","FL","Jacksonville","Duval County","Jacksonville",2205,130700,-0.000764525993883792,0.0275157232704403,0.124784853700516,,,"2007-01","2007-Q1",150700,-0.13271400132714,"2005-07"
2018-11-30,396705,"Tichigan","WI","Racine","Racine County","Waterford",2206,293800,0.00754458161865569,0.0414746543778802,0.0942271880819367,,,"2018-11","2018-Q4",293800,0,"2018-11"
2018-11-30,275377,"Silver Creek","CA","Bakersfield","Kern County","Bakersfield",2207,235400,0.00341005967604433,0.00943396226415094,0.0508928571428571,,,"2006-06","2006-Q2",334200,-0.295631358467983,"2004-11"
2018-11-30,761686,"CHANT","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Citrus Heights",2208,344000,0.00437956204379562,0.0082063305978898,0.0584615384615385,,,"2005-12","2005-Q4",369800,-0.0697674418604651,"2005-04"
2018-11-30,271241,"Hartford","RI","Providence-Warwick","Providence County","Providence",2209,185100,0.0114754098360656,0.0323480200780814,0.143298332303891,,,"2006-08","2006-Q3",216400,-0.144639556377079,"2004-10"
2018-11-30,275627,"Sunrise Neighborhood Coalition","TX","San Antonio-New Braunfels","Bexar County","San Antonio",2210,114300,0.00527704485488127,0.0196253345227475,0.172307692307692,,,"2018-11","2018-Q4",114300,0,"2018-11"
2018-11-30,274752,"North Towne","OH","Toledo","Lucas County","Toledo",2211,71200,-0.00140252454417952,-0.00140252454417952,-0.00140252454417952,,,"2005-07","2005-Q3",102700,-0.306718597857838,"1998-08"
2018-11-30,259161,"Brookwood","OR","Portland-Vancouver-Hillsboro","Washington County","Hillsboro",2212,368700,0.00545404963185165,0.0182270091135046,0.0892171344165436,,,"2018-11","2018-Q4",368700,0,"2018-11"
2018-11-30,250615,"Fairwood","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",2213,165200,-0.00120918984280532,-0.00120918984280532,0.0502225047679593,,,"2018-06","2018-Q2",166500,-0.00780780780780781,"2018-03"
2018-11-30,269513,"Union Park","IA","Des Moines-West Des Moines","Polk County","Des Moines",2214,113300,0.00621669626998224,0.0318761384335155,0.124007936507937,,,"2018-11","2018-Q4",113300,0,"2018-11"
2018-11-30,269734,"Uptown","LA","New Orleans-Metairie","Orleans Parish","New Orleans",2215,655600,-0.0004573867967678,-0.0172387947833908,-0.0223680286310766,,,"2018-03","2018-Q1",708400,-0.0745341614906832,"2017-09"
2018-11-30,763900,"Farm Hill","CA","San Francisco-Oakland-Hayward","San Mateo County","Redwood City",2216,1952300,-0.00209568595379268,0.000461207338321205,0.072103239978034,,,"2018-09","2018-Q3",1957600,-0.00270739681242338,"2018-09"
2018-11-30,269757,"Patterson Park","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",2217,212000,-0.00141309467734338,0.004739336492891,0.0361681329423265,,,"2018-10","2018-Q4",212300,-0.00141309467734338,"2018-10"
2018-11-30,271785,"Spring Lake","AL","Birmingham-Hoover","Jefferson County","Birmingham",2218,112000,0.0163339382940109,0.032258064516129,0.0666666666666667,,,"2007-10","2007-Q4",127300,-0.120188531029065,"2004-08"
2018-11-30,269817,"Glenham-Belford","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",2219,149100,0.0122199592668024,0.0339805825242718,0.18804780876494,,,"2007-10","2007-Q4",175500,-0.15042735042735,"2005-11"
2018-11-30,623386,"Orchard District","OR","Bend-Redmond","Deschutes County","Bend",2220,337500,0.00957224050254263,0.0336906584992343,0.104746317512275,,,"2018-11","2018-Q4",337500,0,"2018-11"
2018-11-30,34741,"West Glens Falls","NY","Glens Falls","Warren County","Queensbury",2221,169400,-0.00877706260971328,-0.014543339150669,0.0291616038882139,,,"2007-10","2007-Q4",172300,-0.0168311085316309,"2007-07"
2018-11-30,276314,"Eastland-Wilora Lake","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",2222,176400,0.0126291618828932,0.045643153526971,0.189480782198247,,,"2018-11","2018-Q4",176400,0,"2018-11"
2018-11-30,753838,"Northern Liberties","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",2223,410200,0.00244379276637341,-0.00509337860780985,0.0332493702770781,,,"2018-08","2018-Q3",412300,-0.00509337860780985,"2018-07"
2018-11-30,762642,"Davis Square","MA","Boston-Cambridge-Newton","Middlesex County","Somerville",2224,922500,0.00566881063992151,0.00742601288631648,0.0679555452651077,,,"2018-11","2018-Q4",922500,0,"2018-11"
2018-11-30,762378,"Town Plot","CT","New Haven-Milford","New Haven County","Waterbury",2225,122000,0.0116086235489221,0.0278011794439764,0.0391822827938671,,,"2007-04","2007-Q2",173600,-0.297235023041475,"2003-07"
2018-11-30,251740,"Ridgecrest","WA","Seattle-Tacoma-Bellevue","King County","Shoreline",2226,537200,-0.00555349870418364,-0.015034836817015,0.0220700152207002,,,"2018-06","2018-Q2",553500,-0.0294489611562782,"2018-01"
2018-11-30,762737,"Six Points","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","West Allis",2227,125500,0.0023961661341853,0.00560897435897436,0.0772532188841202,,,"2007-02","2007-Q1",138400,-0.0932080924855491,"2005-03"
2018-11-30,11106,"Devon","PA","Philadelphia-Camden-Wilmington","Chester County","Easttown",2228,614200,0.00146747105820969,0.0120283407480639,0.0564155486756106,,,"2018-11","2018-Q4",614200,0,"2018-11"
2018-11-30,274618,"Mt Eden","CA","San Francisco-Oakland-Hayward","Alameda County","Hayward",2229,724600,0.00207440188079104,0.0159842961301178,0.0739587965021491,,,"2018-11","2018-Q4",724600,0,"2018-11"
2018-11-30,114649,"Del Mar Heights","CA","San Diego-Carlsbad","San Diego County","San Diego",2230,1557200,0.00315660632609676,-0.003392,0.0282620179609086,,,"2018-08","2018-Q3",1562500,-0.003392,"2018-07"
2018-11-30,272954,"Beverly Woods","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",2231,457300,0.00285087719298246,0.0223563603845294,0.0329794443189519,,,"2018-11","2018-Q4",457300,0,"2018-11"
2018-11-30,44592,"Chugiak","AK","Anchorage","Anchorage Borough","Anchorage",2232,417100,-0.0033452807646356,-0.0183572605318899,-0.0162735849056604,,,"2018-01","2018-Q1",427000,-0.0231850117096019,"2017-10"
2018-11-30,18799,"Katonah","NY","New York-Newark-Jersey City","Westchester County","Bedford",2233,606200,-0.00213991769547325,-0.01222095486394,-0.0115767161258764,,,"2006-09","2006-Q3",741700,-0.182688418498045,"2003-09"
2018-11-30,223728,"Westwood","CA","Napa","Napa County","Napa",2234,488700,0.00307881773399015,0.00971074380165289,0.0484874490452693,,,"2018-11","2018-Q4",488700,0,"2018-11"
2018-11-30,272223,"Regent","WI","Madison","Dane County","Madison",2235,466500,-0.000214316330904415,-0.00997453310696095,0.0563858695652174,,,"2018-07","2018-Q3",471300,-0.0101845957988542,"2018-05"
2018-11-30,272772,"Annex","CT","New Haven-Milford","New Haven County","New Haven",2236,147600,0.00271739130434783,0.0387051372273047,0.108108108108108,,,"2006-04","2006-Q2",188100,-0.215311004784689,"2004-08"
2018-11-30,764320,"Greater Gubser","OR","Salem","Marion County","Keizer",2237,298800,0.0053835800807537,0.0139124533423821,0.0849673202614379,,,"2018-11","2018-Q4",298800,0,"2018-11"
2018-11-30,276483,"Northside","IN","Fort Wayne","Allen County","Fort Wayne",2238,90300,0.0111982082866741,0.0331807780320366,0.0636042402826855,,,"2018-11","2018-Q4",90300,0,"2018-11"
2018-11-30,274174,"Kensington","CA","San Diego-Carlsbad","San Diego County","San Diego",2239,947800,0.00402542372881356,0.0279826464208243,0.090302542275394,,,"2018-11","2018-Q4",947800,0,"2018-11"
2018-11-30,208647,"Bridesburg","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",2240,168700,0.011997600479904,0.0311735941320293,0.0940337224383917,,,"2018-11","2018-Q4",168700,0,"2018-11"
2018-11-30,275583,"Stone Meadows","CA","Bakersfield","Kern County","Bakersfield",2241,241300,0.00332640332640333,0.00751565762004175,0.0276831345826235,,,"2006-07","2006-Q3",337100,-0.284188668051023,"2005-04"
2018-11-30,49603,"Rockaway Borough","NJ","New York-Newark-Jersey City","Morris County","Rockaway",2242,323700,0.00778331257783313,0.0125117297466375,0.050974025974026,,,"2006-06","2006-Q2",379000,-0.145910290237467,"2004-10"
2018-11-30,276640,"Ridgeview-Webster","CA","San Diego-Carlsbad","San Diego County","San Diego",2243,462600,0.0100436681222707,0.0402518551832696,0.0943931866572037,,,"2018-11","2018-Q4",462600,0,"2018-11"
2018-11-30,273951,"Hayward Highland","CA","San Francisco-Oakland-Hayward","Alameda County","Hayward",2244,882900,-0.000339673913043478,0.000113275940190304,0.0561004784688995,,,"2018-06","2018-Q2",891400,-0.00953556203724478,"2018-05"
